AvgSpotLen	BioSample	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	LibraryLayout	Library_Name	MBases	MBytes	Run	SRA_Sample	Sample_Name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	Instrument	LibrarySelection	LibrarySource	LoadDate	Organism	Platform	ReleaseDate	SRA_Study
147	SAMN05938259	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267259	0	PAIRED	CRT-1667	30	11	SRR4448767	SRS1758506	CRT-1667_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938256	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267260	0	PAIRED	CRT-1664	104	39	SRR4448768	SRS1758508	CRT-1664_Finola	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938257	gs ncbi s3	gs.US s3.us-east-1	SRX2267261	0	PAIRED	CRT-1665	95	35	SRR4448769	SRS1758507	CRT-1665_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938254	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267262	0	PAIRED	CRT-1662	210	79	SRR4448770	SRS1758509	CRT-1662_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938255	gs ncbi s3	gs.US s3.us-east-1	SRX2267263	0	PAIRED	CRT-1663	171	65	SRR4448771	SRS1758510	CRT-1663_Finola	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938266	gs ncbi s3	gs.US s3.us-east-1	SRX2267264	0	PAIRED	CRT-1676	126	47	SRR4448772	SRS1758511	CRT-1676_Kenya_Kisumu	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
149	SAMN05938220	gs ncbi s3	gs.US s3.us-east-1	SRX2267265	0	PAIRED	CRT-1090	955	386	SRR4448773	SRS1758512	CRT-1090_Fertodi_Hungary	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938262	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267266	0	PAIRED	CRT-1671	108	39	SRR4448774	SRS1758513	CRT-1671_India_Khandwa	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938263	gs ncbi s3	gs.US s3.us-east-1	SRX2267267	0	PAIRED	CRT-1673	109	41	SRR4448775	SRS1758514	CRT-1673_India	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938296	gs ncbi s3	gs.US s3.us-east-1	SRX2267268	0	PAIRED	CRT-1715	112	42	SRR4448776	SRS1758515	CRT-1715_Charlotte's_Web	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938297	gs ncbi s3	gs.US s3.us-east-1	SRX2267269	0	PAIRED	CRT-1716	120	45	SRR4448777	SRS1758516	CRT-1716_Toto	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938294	gs ncbi s3	gs.US s3.us-east-1	SRX2267270	0	PAIRED	CRT-1713	136	51	SRR4448778	SRS1758517	CRT-1713_Unknown_#1	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938295	gs ncbi s3	gs.US s3.us-east-1	SRX2267271	0	PAIRED	CRT-1714	69	26	SRR4448779	SRS1758518	CRT-1714_Unknown_#2	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
147	SAMN05938231	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267272	0	PAIRED	CRT-1105	50	18	SRR4448780	SRS1758519	CRT-1105_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938298	gs ncbi s3	gs.US s3.us-east-1	SRX2267273	0	PAIRED	CRT-1717	59	22	SRR4448781	SRS1758520	CRT-1717_Finola	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938222	gs ncbi s3	gs.US s3.us-east-1	SRX2267274	0	PAIRED	CRT-1092	1022	419	SRR4448782	SRS1758521	CRT-1092_Cinex	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938252	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267275	0	PAIRED	CRT-1660	115	43	SRR4448783	SRS1758522	CRT-1660_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938230	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267276	0	PAIRED	CRT-1104	1330	481	SRR4448784	SRS1758523	CRT-1104_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938215	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267277	0	PAIRED	CRT-1082	2680	1085	SRR4448785	SRS1758524	CRT-1082_Agent_Orange_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938269	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267278	0	PAIRED	CRT-1683	111	41	SRR4448786	SRS1758525	CRT-1683_Nepal_Pahari	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938217	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267279	0	PAIRED	CRT-1085	1680	677	SRR4448787	SRS1758526	CRT-1085_Cinex_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938216	gs ncbi s3	gs.US s3.us-east-1	SRX2267280	0	PAIRED	CRT-1084	1027	412	SRR4448788	SRS1758527	CRT-1084_Cinex_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938219	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267281	0	PAIRED	CRT-1089	1257	517	SRR4448789	SRS1758528	CRT-1089_Fertodi_Hungary	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938232	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267282	0	PAIRED	CRT-1106	836	302	SRR4448790	SRS1758529	CRT-1106_Hybrid_Krasnodarskii_10_FB_Russia	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938221	gs ncbi s3	gs.US s3.us-east-1	SRX2267283	0	PAIRED	CRT-1091	1030	415	SRR4448791	SRS1758531	CRT-1091_Agent_Orange	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
143	SAMN05938268	gs ncbi s3	gs.US s3.us-east-1	SRX2267284	0	PAIRED	CRT-1681	87	33	SRR4448792	SRS1758530	CRT-1681_Colombia_Sabanira	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938223	gs s3	gs.US s3.us-east-1	SRX2267285	0	PAIRED	CRT-1095	1327	531	SRR4448793	SRS1758532	CRT-1095_Afgoo	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938267	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267286	0	PAIRED	CRT-1677	38	14	SRR4448794	SRS1758533	CRT-1677_Paraguay_3_1996	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05938271	gs ncbi s3	gs.US s3.us-east-1	SRX2267287	0	PAIRED	CRT-1685	184	69	SRR4448795	SRS1758534	CRT-1685_Jamaican_Lambsbread_60/70	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938251	gs ncbi s3	gs.US s3.us-east-1	SRX2267288	0	PAIRED	CRT-1659	78	29	SRR4448796	SRS1758535	CRT-1659_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05938250	gs s3	gs.US s3.us-east-1	SRX2267289	0	PAIRED	CRT-1125	2977	1175	SRR4448797	SRS1758537	CRT-1125_Cannatonic	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938249	gs s3	gs.US s3.us-east-1	SRX2267290	0	PAIRED	CRT-1124	2536	1002	SRR4448798	SRS1758536	CRT-1124_Jack_Herer	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938270	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267291	0	PAIRED	CRT-1684	210	78	SRR4448799	SRS1758538	CRT-1684_Brazil_Pernambuco	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938247	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267292	0	PAIRED	CRT-1122	2194	867	SRR4448800	SRS1758539	CRT-1122_Fisher's_CBD	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938246	gs s3	gs.US s3.us-east-1	SRX2267293	0	PAIRED	CRT-1121	2960	1171	SRR4448801	SRS1758541	CRT-1121_Jack_Herer	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
149	SAMN05938245	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267294	0	PAIRED	CRT-1120	165	60	SRR4448802	SRS1758540	CRT-1120_Papua_New_Guinea	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938244	gs ncbi s3	gs.US s3.us-east-1	SRX2267295	0	PAIRED	CRT-1119	658	237	SRR4448803	SRS1758542	CRT-1119_Mangobiche_Colombia	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938225	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267296	0	PAIRED	CRT-1099	941	378	SRR4448804	SRS1758544	CRT-1099_Bolonska_Yugoslavia	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938265	gs ncbi s3	gs.US s3.us-east-1	SRX2267297	0	PAIRED	CRT-1675	141	53	SRR4448805	SRS1758543	CRT-1675_Thailand	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938227	gs ncbi s3	gs.US s3.us-east-1	SRX2267298	0	PAIRED	CRT-1101	404	146	SRR4448806	SRS1758545	CRT-1101_Mestnayal_Bulgaria	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938226	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267299	0	PAIRED	CRT-1100	253	91	SRR4448807	SRS1758546	CRT-1100_Mestnayal_Ukraine	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938229	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267300	0	PAIRED	CRT-1103	362	131	SRR4448808	SRS1758547	CRT-1103_Yugoslavia	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
148	SAMN05938228	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267301	0	PAIRED	CRT-1102	158	58	SRR4448809	SRS1758548	CRT-1102_Odnodomnaya_Poland	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938253	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267302	0	PAIRED	CRT-1661	66	25	SRR4448810	SRS1758549	CRT-1661_Kazakhstan	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938264	gs ncbi s3	gs.US s3.us-east-1	SRX2267303	0	PAIRED	CRT-1674	94	35	SRR4448811	SRS1758550	CRT-1674_Nigeria	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05938287	gs ncbi s3	gs.US s3.us-east-1	SRX2267304	0	PAIRED	CRT-1703	124	47	SRR4448812	SRS1758551	CRT-1703_Cinex_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938286	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267305	0	PAIRED	CRT-1702	185	69	SRR4448813	SRS1758552	CRT-1702_Cinex_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938285	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267306	0	PAIRED	CRT-1701	197	75	SRR4448814	SRS1758553	CRT-1701_Cinex_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938284	gs ncbi s3	gs.US s3.us-east-1	SRX2267307	0	PAIRED	CRT-1700	58	21	SRR4448815	SRS1758555	CRT-1700_Afghanistan_Kyber_Pass	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938291	gs ncbi s3	gs.US s3.us-east-1	SRX2267308	0	PAIRED	CRT-1707	99	37	SRR4448816	SRS1758554	CRT-1707_Watkins	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938290	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267309	0	PAIRED	CRT-1706	114	43	SRR4448817	SRS1758556	CRT-1706_Agent_Orange_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05938289	gs ncbi s3	gs.US s3.us-east-1	SRX2267310	0	PAIRED	CRT-1705	163	61	SRR4448818	SRS1758557	CRT-1705_Agent_Orange_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938288	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267311	0	PAIRED	CRT-1704	159	60	SRR4448819	SRS1758558	CRT-1704_Agent_Orange_x_501OG	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938293	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267312	0	PAIRED	CRT-1712	192	72	SRR4448820	SRS1758559	CRT-1712_Baox	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938292	gs ncbi s3	gs.US s3.us-east-1	SRX2267313	0	PAIRED	CRT-1709	70	26	SRR4448821	SRS1758561	CRT-1709_TJ	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05938273	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267314	0	PAIRED	CRT-1687	192	72	SRR4448822	SRS1758560	CRT-1687_Pakistan_Chitral	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05938272	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267315	0	PAIRED	CRT-1686	155	58	SRR4448823	SRS1758563	CRT-1686_Sumatra_Tuk_Tuk	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938248	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267316	0	PAIRED	CRT-1123	1952	785	SRR4448824	SRS1758562	CRT-1123_Purple_Hindu_Kush	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
149	SAMN05938238	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267317	0	PAIRED	CRT-1112	299	109	SRR4448825	SRS1758565	CRT-1112_Nicaragua	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938235	gs ncbi s3	gs.US s3.us-east-1	SRX2267318	0	PAIRED	CRT-1109	404	145	SRR4448826	SRS1758564	CRT-1109_Tian_Shui_Giansu_China	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05938233	gs s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2267319	0	PAIRED	CRT-1107	1408	507	SRR4448827	SRS1758566	CRT-1107_Skunk_#1	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
146	SAMN05938239	gs ncbi s3	gs.US s3.us-east-1	SRX2267320	0	PAIRED	CRT-1113	91	33	SRR4448828	SRS1758567	CRT-1113_Yunnan_China	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-24	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939383	gs ncbi s3	gs.US s3.us-east-1	SRX2268204	0	PAIRED	PGT-13018	225	88	SRR4450086	SRS1759434	PGT-13018_Cotton_Candy_DL	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939372	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268205	0	PAIRED	PGT-13007	281	111	SRR4450087	SRS1759435	PGT-13007_Blue_Magoo	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939384	gs ncbi s3	gs.US s3.us-east-1	SRX2268206	0	PAIRED	PGT-13019	358	140	SRR4450088	SRS1759437	PGT-13019_Kauai_Aloha	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05939423	gs ncbi s3	gs.US s3.us-east-1	SRX2268207	0	PAIRED	PGT-13076	290	113	SRR4450089	SRS1759436	PGT-13076_Polish_Hemp	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
151	SAMN05939424	gs ncbi s3	gs.US s3.us-east-1	SRX2268208	0	PAIRED	PGT-13077	451	175	SRR4450090	SRS1759438	PGT-13077_Romanian_Hemp	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939377	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268209	0	PAIRED	PGT-13012	215	84	SRR4450091	SRS1759439	PGT-13012_Ace_of_Spades	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939415	gs ncbi s3	gs.US s3.us-east-1	SRX2268210	0	PAIRED	PGT-13066	333	129	SRR4450092	SRS1759440	PGT-13066_Durban_Poison	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939416	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2268211	0	PAIRED	PGT-13068	216	84	SRR4450093	SRS1759441	PGT-13068_Denmark	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
150	SAMN05939417	gs ncbi s3	gs.US s3.us-east-1	SRX2268212	0	PAIRED	PGT-13069	242	94	SRR4450094	SRS1759442	PGT-13069_Richard_VI	AMPLICON	PRJNA347566	PHYLOS BIOSCIENCE	public	contigs sra	NextSeq 500	PCR	GENOMIC	2016-10-25	Cannabis sativa	ILLUMINA	2016-10-25	SRP092005
